Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1990,1,21,7,1821,1820,1934,1937,US,199,NA,73,77,NA,-3,1,PHF,PIT,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,22,1,1818,1820,1938,1937,US,199,NA,80,77,NA,1,-2,PHF,PIT,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,1816,1820,1923,1937,US,199,NA,67,77,NA,-14,-4,PHF,PIT,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,1819,1820,1926,1937,US,199,NA,67,77,NA,-11,-1,PHF,PIT,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,26,5,1822,1820,1934,1937,US,199,NA,72,77,NA,-3,2,PHF,PIT,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,27,6,1818,1820,1926,1937,US,199,NA,68,77,NA,-11,-2,PHF,PIT,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,28,7,1820,1820,1931,1937,US,199,NA,71,77,NA,-6,0,PHF,PIT,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,1819,1820,1926,1937,US,199,NA,67,77,NA,-11,-1,PHF,PIT,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,30,2,1817,1820,1920,1937,US,199,NA,63,77,NA,-17,-3,PHF,PIT,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,31,3,1817,1820,1931,1937,US,199,NA,74,77,NA,-6,-3,PHF,PIT,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,2126,2035,2159,2126,US,199,NA,93,111,NA,33,51,PIT,STL,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,2107,2035,2145,2126,US,199,NA,98,111,NA,19,32,PIT,STL,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,2043,2035,2147,2126,US,199,NA,124,111,NA,21,8,PIT,STL,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,4,4,2048,2035,2150,2126,US,199,NA,122,111,NA,24,13,PIT,STL,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,2038,2035,2150,2126,US,199,NA,132,111,NA,24,3,PIT,STL,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,6,6,2038,2035,2119,2126,US,199,NA,101,111,NA,-7,3,PIT,STL,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,7,7,2037,2035,2119,2126,US,199,NA,102,111,NA,-7,2,PIT,STL,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,2139,2035,2216,2126,US,199,NA,97,111,NA,50,64,PIT,STL,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,2040,2035,2133,2126,US,199,NA,113,111,NA,7,5,PIT,STL,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,2041,2035,2121,2126,US,199,NA,100,111,NA,-5,6,PIT,STL,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,11,4,2041,2035,2147,2126,US,199,NA,126,111,NA,21,6,PIT,STL,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,2136,2035,2207,2126,US,199,NA,91,111,NA,41,61,PIT,STL,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,13,6,2043,2035,2122,2126,US,199,NA,99,111,NA,-4,8,PIT,STL,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,14,7,2038,2035,2119,2126,US,199,NA,101,111,NA,-7,3,PIT,STL,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,2039,2035,2143,2126,US,199,NA,124,111,NA,17,4,PIT,STL,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,2044,2035,2201,2126,US,199,NA,137,111,NA,35,9,PIT,STL,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,2035,2035,2131,2126,US,199,NA,116,111,NA,5,0,PIT,STL,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,2041,2035,2139,2126,US,199,NA,118,111,NA,13,6,PIT,STL,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,2045,2035,2254,2126,US,199,NA,189,111,NA,88,10,PIT,STL,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,20,6,2035,2035,2125,2126,US,199,NA,110,111,NA,-1,0,PIT,STL,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,21,7,2112,2035,2151,2126,US,199,NA,99,111,NA,25,37,PIT,STL,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,22,1,2043,2035,2134,2126,US,199,NA,111,111,NA,8,8,PIT,STL,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,2032,2035,2130,2126,US,199,NA,118,111,NA,4,-3,PIT,STL,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,2037,2035,2119,2126,US,199,NA,102,111,NA,-7,2,PIT,STL,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,26,5,2043,2035,2136,2126,US,199,NA,113,111,NA,10,8,PIT,STL,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,27,6,2036,2035,2132,2126,US,199,NA,116,111,NA,6,1,PIT,STL,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,28,7,2035,2035,2141,2126,US,199,NA,126,111,NA,15,0,PIT,STL,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,2246,2035,1,2126,US,199,NA,135,111,NA,155,131,PIT,STL,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,30,2,2037,2035,2133,2126,US,199,NA,116,111,NA,7,2,PIT,STL,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,703,700,757,801,US,200,NA,54,61,NA,-4,3,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,706,700,807,801,US,200,NA,61,61,NA,6,6,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,700,700,809,801,US,200,NA,69,61,NA,8,0,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,4,4,701,700,749,801,US,200,NA,48,61,NA,-12,1,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,659,700,756,801,US,200,NA,57,61,NA,-5,-1,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,6,6,702,700,803,801,US,200,NA,61,61,NA,2,2,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,7,7,700,700,759,801,US,200,NA,59,61,NA,-2,0,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,659,700,758,801,US,200,NA,59,61,NA,-3,-1,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,658,700,749,801,US,200,NA,51,61,NA,-12,-2,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,700,700,814,801,US,200,NA,74,61,NA,13,0,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,11,4,659,700,753,801,US,200,NA,54,61,NA,-8,-1,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,700,700,809,801,US,200,NA,69,61,NA,8,0,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,13,6,703,700,804,801,US,200,NA,61,61,NA,3,3,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,14,7,700,700,753,801,US,200,NA,53,61,NA,-8,0,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,701,700,754,801,US,200,NA,53,61,NA,-7,1,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,658,700,800,801,US,200,NA,62,61,NA,-1,-2,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,700,700,755,801,US,200,NA,55,61,NA,-6,0,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,658,700,751,801,US,200,NA,53,61,NA,-10,-2,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,701,700,756,801,US,200,NA,55,61,NA,-5,1,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,20,6,702,700,756,801,US,200,NA,54,61,NA,-5,2,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,21,7,702,700,754,801,US,200,NA,52,61,NA,-7,2,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,22,1,702,700,754,801,US,200,NA,52,61,NA,-7,2,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,23,2,659,700,752,801,US,200,NA,53,61,NA,-9,-1,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,702,700,758,801,US,200,NA,56,61,NA,-3,2,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,700,700,748,801,US,200,NA,48,61,NA,-13,0,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,26,5,659,700,804,801,US,200,NA,65,61,NA,3,-1,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,27,6,700,700,749,801,US,200,NA,49,61,NA,-12,0,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,28,7,659,700,756,801,US,200,NA,57,61,NA,-5,-1,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,910,700,1003,801,US,200,NA,53,61,NA,122,130,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,30,2,702,700,800,801,US,200,NA,58,61,NA,-1,2,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,31,3,700,700,750,801,US,200,NA,50,61,NA,-11,0,LEX,PIT,289,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,1154,850,1253,1002,US,200,NA,59,72,NA,171,184,PIT,ORF,330,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,853,850,1010,1002,US,200,NA,77,72,NA,8,3,PIT,ORF,330,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,850,850,957,1002,US,200,NA,67,72,NA,-5,0,PIT,ORF,330,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,4,4,855,850,1007,1002,US,200,NA,72,72,NA,5,5,PIT,ORF,330,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,852,850,1014,1002,US,200,NA,82,72,NA,12,2,PIT,ORF,330,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,6,6,849,850,1011,1002,US,200,NA,82,72,NA,9,-1,PIT,ORF,330,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,7,7,848,850,959,1002,US,200,NA,71,72,NA,-3,-2,PIT,ORF,330,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,854,850,1018,1002,US,200,NA,84,72,NA,16,4,PIT,ORF,330,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,858,850,1025,1002,US,200,NA,87,72,NA,23,8,PIT,ORF,330,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,847,850,1006,1002,US,200,NA,79,72,NA,4,-3,PIT,ORF,330,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,11,4,848,850,1008,1002,US,200,NA,80,72,NA,6,-2,PIT,ORF,330,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,858,850,1023,1002,US,200,NA,85,72,NA,21,8,PIT,ORF,330,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,13,6,849,850,1014,1002,US,200,NA,85,72,NA,12,-1,PIT,ORF,330,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,14,7,854,850,1006,1002,US,200,NA,72,72,NA,4,4,PIT,ORF,330,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,859,850,1021,1002,US,200,NA,82,72,NA,19,9,PIT,ORF,330,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,848,850,1010,1002,US,200,NA,82,72,NA,8,-2,PIT,ORF,330,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,848,850,1015,1002,US,200,NA,87,72,NA,13,-2,PIT,ORF,330,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,849,850,1003,1002,US,200,NA,74,72,NA,1,-1,PIT,ORF,330,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,854,850,1018,1002,US,200,NA,84,72,NA,16,4,PIT,ORF,330,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,20,6,852,850,1014,1002,US,200,NA,82,72,NA,12,2,PIT,ORF,330,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,21,7,853,850,1002,1002,US,200,NA,69,72,NA,0,3,PIT,ORF,330,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,22,1,848,850,957,1002,US,200,NA,69,72,NA,-5,-2,PIT,ORF,330,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,23,2,848,850,958,1002,US,200,NA,70,72,NA,-4,-2,PIT,ORF,330,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,855,850,1010,1002,US,200,NA,75,72,NA,8,5,PIT,ORF,330,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,855,850,1018,1002,US,200,NA,83,72,NA,16,5,PIT,ORF,330,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,26,5,858,850,1045,1002,US,200,NA,107,72,NA,43,8,PIT,ORF,330,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,27,6,853,850,1007,1002,US,200,NA,74,72,NA,5,3,PIT,ORF,330,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,28,7,847,850,1000,1002,US,200,NA,73,72,NA,-2,-3,PIT,ORF,330,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,854,850,1022,1002,US,200,NA,88,72,NA,20,4,PIT,ORF,330,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,30,2,901,850,1019,1002,US,200,NA,78,72,NA,17,11,PIT,ORF,330,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,31,3,857,850,958,1002,US,200,NA,61,72,NA,-4,7,PIT,ORF,330,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,NA,735,NA,858,US,201,NA,NA,83,NA,NA,NA,ISP,PIT,375,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,755,735,926,858,US,201,NA,91,83,NA,28,20,ISP,PIT,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,735,735,903,858,US,201,NA,88,83,NA,5,0,ISP,PIT,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,4,4,734,735,900,858,US,201,NA,86,83,NA,2,-1,ISP,PIT,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,735,735,904,858,US,201,NA,89,83,NA,6,0,ISP,PIT,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,6,6,729,735,909,858,US,201,NA,100,83,NA,11,-6,ISP,PIT,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,7,7,731,735,909,858,US,201,NA,98,83,NA,11,-4,ISP,PIT,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,735,735,903,858,US,201,NA,88,83,NA,5,0,ISP,PIT,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,733,735,902,858,US,201,NA,89,83,NA,4,-2,ISP,PIT,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,734,735,903,858,US,201,NA,89,83,NA,5,-1,ISP,PIT,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,11,4,740,735,912,858,US,201,NA,92,83,NA,14,5,ISP,PIT,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,735,735,856,858,US,201,NA,81,83,NA,-2,0,ISP,PIT,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,13,6,730,735,845,858,US,201,NA,75,83,NA,-13,-5,ISP,PIT,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,14,7,731,735,905,858,US,201,NA,94,83,NA,7,-4,ISP,PIT,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,730,735,854,858,US,201,NA,84,83,NA,-4,-5,ISP,PIT,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,731,735,905,858,US,201,NA,94,83,NA,7,-4,ISP,PIT,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,732,735,854,858,US,201,NA,82,83,NA,-4,-3,ISP,PIT,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,729,735,906,858,US,201,NA,97,83,NA,8,-6,ISP,PIT,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,730,735,859,858,US,201,NA,89,83,NA,1,-5,ISP,PIT,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,20,6,729,735,901,858,US,201,NA,92,83,NA,3,-6,ISP,PIT,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,21,7,735,735,916,858,US,201,NA,101,83,NA,18,0,ISP,PIT,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,22,1,731,735,855,858,US,201,NA,84,83,NA,-3,-4,ISP,PIT,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,23,2,730,735,905,858,US,201,NA,95,83,NA,7,-5,ISP,PIT,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,734,735,916,858,US,201,NA,102,83,NA,18,-1,ISP,PIT,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,733,735,843,858,US,201,NA,70,83,NA,-15,-2,ISP,PIT,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,26,5,804,735,934,858,US,201,NA,90,83,NA,36,29,ISP,PIT,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,27,6,734,735,906,858,US,201,NA,92,83,NA,8,-1,ISP,PIT,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,28,7,732,735,909,858,US,201,NA,97,83,NA,11,-3,ISP,PIT,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,737,735,911,858,US,201,NA,94,83,NA,13,2,ISP,PIT,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,30,2,729,735,850,858,US,201,NA,81,83,NA,-8,-6,ISP,PIT,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,31,3,732,735,845,858,US,201,NA,73,83,NA,-13,-3,ISP,PIT,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,1120,950,1345,1200,US,201,NA,145,130,NA,105,90,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,1040,950,1249,1200,US,201,NA,129,130,NA,49,50,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,958,950,1210,1200,US,201,NA,132,130,NA,10,8,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,4,4,1011,950,1224,1200,US,201,NA,133,130,NA,24,21,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,954,950,1204,1200,US,201,NA,130,130,NA,4,4,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,6,6,954,950,1206,1200,US,201,NA,132,130,NA,6,4,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,7,7,955,950,1215,1200,US,201,NA,140,130,NA,15,5,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,955,950,1219,1200,US,201,NA,144,130,NA,19,5,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,953,950,1232,1200,US,201,NA,159,130,NA,32,3,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,952,950,1157,1200,US,201,NA,125,130,NA,-3,2,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,11,4,957,950,1205,1200,US,201,NA,128,130,NA,5,7,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,955,950,1210,1200,US,201,NA,135,130,NA,10,5,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,14,7,955,950,1204,1200,US,201,NA,129,130,NA,4,5,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,951,950,1151,1200,US,201,NA,120,130,NA,-9,1,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,954,950,1205,1200,US,201,NA,131,130,NA,5,4,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,1013,950,1214,1200,US,201,NA,121,130,NA,14,23,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,956,950,1210,1200,US,201,NA,134,130,NA,10,6,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,952,950,1212,1200,US,201,NA,140,130,NA,12,2,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,20,6,1003,950,1234,1200,US,201,NA,151,130,NA,34,13,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,21,7,1009,950,1221,1200,US,201,NA,132,130,NA,21,19,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,22,1,1005,950,1217,1200,US,201,NA,132,130,NA,17,15,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,23,2,954,950,1158,1200,US,201,NA,124,130,NA,-2,4,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,957,950,1209,1200,US,201,NA,132,130,NA,9,7,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,949,950,1214,1200,US,201,NA,145,130,NA,14,-1,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,26,5,1011,950,1242,1200,US,201,NA,151,130,NA,42,21,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,27,6,951,950,1159,1200,US,201,NA,128,130,NA,-1,1,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,28,7,1005,950,1212,1200,US,201,NA,127,130,NA,12,15,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,1006,950,1256,1200,US,201,NA,170,130,NA,56,16,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,30,2,1003,950,1217,1200,US,201,NA,134,130,NA,17,13,PIT,MCO,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,1731,1605,1846,1716,US,202,NA,75,71,NA,90,86,CLE,ALB,424,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,1632,1605,1751,1716,US,202,NA,79,71,NA,35,27,CLE,ALB,424,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,1612,1605,1727,1716,US,202,NA,75,71,NA,11,7,CLE,ALB,424,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,4,4,1618,1605,1725,1716,US,202,NA,67,71,NA,9,13,CLE,ALB,424,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,1601,1605,1712,1716,US,202,NA,71,71,NA,-4,-4,CLE,ALB,424,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,6,6,1601,1605,1715,1716,US,202,NA,74,71,NA,-1,-4,CLE,ALB,424,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,7,7,1603,1605,1725,1716,US,202,NA,82,71,NA,9,-2,CLE,ALB,424,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,1603,1605,1712,1716,US,202,NA,69,71,NA,-4,-2,CLE,ALB,424,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,1604,1605,1719,1716,US,202,NA,75,71,NA,3,-1,CLE,ALB,424,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,1644,1605,1802,1716,US,202,NA,78,71,NA,46,39,CLE,ALB,424,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,11,4,1602,1605,1711,1716,US,202,NA,69,71,NA,-5,-3,CLE,ALB,424,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,1633,1605,1758,1716,US,202,NA,85,71,NA,42,28,CLE,ALB,424,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,13,6,1618,1605,1733,1716,US,202,NA,75,71,NA,17,13,CLE,ALB,424,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,14,7,1604,1605,1721,1716,US,202,NA,77,71,NA,5,-1,CLE,ALB,424,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,1614,1605,1720,1716,US,202,NA,66,71,NA,4,9,CLE,ALB,424,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,1603,1605,1724,1716,US,202,NA,81,71,NA,8,-2,CLE,ALB,424,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,1605,1605,1716,1716,US,202,NA,71,71,NA,0,0,CLE,ALB,424,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,1603,1605,1714,1716,US,202,NA,71,71,NA,-2,-2,CLE,ALB,424,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,1603,1605,1714,1716,US,202,NA,71,71,NA,-2,-2,CLE,ALB,424,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,20,6,1617,1605,1726,1716,US,202,NA,69,71,NA,10,12,CLE,ALB,424,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,21,7,1607,1605,1807,1716,US,202,NA,120,71,NA,51,2,CLE,ALB,424,NA,NA,0,NA,0,NA,NA,NA,NA,NA
